timestamp,cpu_percent,memory_percent,memory_available_mb,disk_write_mbps,process_count
2026-08-02 16:19:16,14.9,87.8,1480.68,0.27,237
2026-08-02 16:19:21,41.2,88.4,1407.48,0.17,238
2026-08-02 16:19:26,41.0,88.0,1456.34,0.6,238
2026-08-02 16:19:31,51.4,86.9,1594.03,0.25,238
2026-08-02 16:19:36,25.2,86.7,1617.57,0.31,238
2026-08-02 16:19:41,8.0,85.9,1716.53,0.88,237
2026-08-02 16:19:46,7.5,85.9,1715.12,0.26,237
2026-08-02 16:19:51,7.8,85.9,1713.2,0.26,237
2026-08-02 16:19:56,6.5,85.8,1726.91,0.22,236
2026-08-02 16:20:01,6.5,85.8,1721.96,0.31,236
2026-08-02 16:20:06,10.4,86.0,1707.69,0.21,236
2026-08-02 16:20:11,6.9,85.8,1725.86,0.23,236
2026-08-02 16:20:16,7.1,85.8,1724.95,0.17,235
2026-08-02 16:20:21,6.2,86.0,1705.91,0.31,235
2026-08-02 16:20:26,5.9,86.0,1700.66,0.23,235
2026-08-02 16:20:31,11.2,86.1,1689.65,0.19,235
2026-08-02 16:20:36,13.5,85.9,1718.79,0.18,235
2026-08-02 16:20:41,7.9,85.8,1729.34,0.49,235
2026-08-02 16:20:46,7.2,85.8,1731.66,0.33,235
2026-08-02 16:20:51,7.1,85.9,1720.62,0.19,235
2026-08-02 16:20:56,7.9,85.9,1711.07,0.22,235
2026-08-02 16:21:01,9.1,85.5,1767.26,0.44,235
2026-08-02 16:21:06,7.5,85.5,1762.11,0.23,235
2026-08-02 16:21:11,10.5,85.7,1742.52,0.2,235
2026-08-02 16:21:16,6.9,85.4,1771.82,0.16,235
2026-08-02 16:21:21,12.3,85.8,1723.53,0.37,235
2026-08-02 16:21:26,10.7,86.0,1704.46,0.25,235
2026-08-02 16:21:31,8.7,85.9,1721.16,0.2,235
2026-08-02 16:21:36,8.0,86.1,1688.71,0.23,235
2026-08-02 16:21:41,11.4,86.1,1687.34,0.27,235
2026-08-02 16:21:46,7.4,85.9,1715.94,0.18,235
2026-08-02 16:21:51,7.5,85.9,1716.98,0.18,235
2026-08-02 16:21:56,6.2,86.1,1694.54,0.24,235
2026-08-02 16:22:01,6.1,86.0,1705.21,0.18,235
2026-08-02 16:22:06,6.0,86.0,1699.22,0.17,235
2026-08-02 16:22:11,8.2,86.1,1692.31,0.22,235
2026-08-02 16:22:16,11.8,86.1,1685.56,0.2,235
2026-08-02 16:22:21,8.7,86.0,1706.7,0.19,235
2026-08-02 16:22:26,8.0,86.1,1692.11,0.26,235
2026-08-02 16:22:31,9.0,86.5,1646.94,0.25,234
2026-08-02 16:22:36,8.0,86.4,1653.71,0.17,234
2026-08-02 16:22:41,11.6,86.5,1644.14,0.2,235
2026-08-02 16:22:46,11.1,86.6,1629.18,0.47,236
2026-08-02 16:22:51,8.9,86.6,1630.7,0.17,236
2026-08-02 16:22:56,7.5,86.6,1629.2,0.23,236
2026-08-02 16:23:01,11.9,86.6,1633.8,0.22,236
2026-08-02 16:23:06,8.1,86.6,1627.62,0.2,236
2026-08-02 16:23:11,9.8,86.4,1655.14,0.21,235
2026-08-02 16:23:16,17.9,85.9,1713.46,0.28,235
2026-08-02 16:23:21,34.0,86.3,1665.0,0.2,236
2026-08-02 16:23:26,20.0,86.3,1673.0,0.19,236
2026-08-02 16:23:31,7.5,86.0,1707.48,0.22,236
2026-08-02 16:23:36,6.6,85.9,1711.35,0.23,236
2026-08-02 16:23:41,7.3,86.0,1706.15,0.43,236
2026-08-02 16:23:46,7.3,86.0,1702.07,0.23,236
2026-08-02 16:23:51,6.9,85.8,1723.65,0.43,235
2026-08-02 16:23:56,17.9,86.4,1657.83,0.27,236
2026-08-02 16:24:01,19.8,85.9,1711.85,0.24,236
2026-08-02 16:24:06,8.0,85.7,1743.86,0.48,236
2026-08-02 16:24:11,7.6,85.7,1736.96,0.23,236
2026-08-02 16:24:16,10.7,86.1,1693.16,0.18,236
2026-08-02 16:24:21,13.0,85.9,1716.44,0.31,236
2026-08-02 16:24:26,14.3,86.0,1699.04,0.28,235
2026-08-02 16:24:31,20.3,86.1,1689.48,0.25,235
2026-08-02 16:24:36,14.6,85.8,1731.2,0.22,235
2026-08-02 16:24:41,13.3,85.5,1769.81,0.82,235
2026-08-02 16:24:46,14.9,85.7,1736.42,0.18,235
2026-08-02 16:24:51,14.1,85.7,1745.39,0.19,235
2026-08-02 16:24:56,15.1,85.5,1760.03,0.24,235
2026-08-02 16:25:01,10.7,85.6,1757.35,0.31,235
2026-08-02 16:25:06,9.8,85.4,1776.42,0.19,235
2026-08-02 16:25:11,12.9,85.5,1759.34,0.21,235
2026-08-02 16:25:16,10.5,85.8,1721.98,0.22,235
2026-08-02 16:25:21,8.6,85.7,1736.71,0.28,234
2026-08-02 16:25:26,11.7,85.7,1733.89,0.39,234
2026-08-02 16:25:31,8.8,85.6,1757.23,0.2,234
2026-08-02 16:25:36,10.1,85.0,1823.2,0.83,234
2026-08-02 16:25:41,9.8,85.2,1805.21,0.85,234
2026-08-02 16:25:46,10.3,85.4,1775.4,0.26,234
2026-08-02 16:25:51,11.2,85.5,1762.67,0.18,234
2026-08-02 16:25:56,15.1,85.6,1757.84,0.18,234
2026-08-02 16:26:01,11.7,85.4,1770.57,0.3,234
2026-08-02 16:26:06,14.2,85.4,1778.71,0.22,234
2026-08-02 16:26:11,16.5,85.7,1740.1,0.26,234
2026-08-02 16:26:16,10.5,85.5,1769.79,0.25,234
2026-08-02 16:26:21,38.0,84.6,1870.14,0.23,234
2026-08-02 16:26:26,12.2,84.5,1887.43,0.32,234
2026-08-02 16:26:31,33.6,84.6,1871.54,0.48,234
2026-08-02 16:26:36,11.5,84.4,1895.23,0.2,234
2026-08-02 16:26:41,23.4,85.4,1781.97,1.23,234
2026-08-02 16:26:46,15.8,84.9,1839.78,0.27,234
2026-08-02 16:26:51,30.5,84.5,1885.83,0.22,234
2026-08-02 16:26:56,32.2,84.5,1891.3,0.2,234
2026-08-02 16:27:01,9.8,84.4,1897.79,0.22,234
2026-08-02 16:27:06,9.1,84.5,1889.87,0.42,234
2026-08-02 16:27:11,10.7,84.6,1871.17,0.34,234
2026-08-02 16:27:16,9.5,84.5,1880.67,0.23,234
2026-08-02 16:27:21,9.6,84.7,1863.35,0.25,234
2026-08-02 16:27:26,14.2,84.7,1857.21,0.16,234
2026-08-02 16:27:31,14.9,84.7,1867.34,0.26,233
2026-08-02 16:27:36,24.7,84.8,1854.54,0.31,233
2026-08-02 16:27:41,15.4,81.7,2231.47,0.29,229
2026-08-02 16:46:30,0.0,87.9,1466.2,0.0,241
2026-08-02 16:46:48,32.8,92.8,880.43,5.41,243
2026-08-02 16:46:53,29.0,93.7,765.71,1.84,243
2026-08-02 16:46:58,20.4,93.6,776.6,1.67,243
2026-08-02 16:47:03,30.9,93.2,831.12,4.56,243
2026-08-02 16:47:08,13.4,93.0,857.72,0.23,243
2026-08-02 16:47:13,6.9,92.7,889.07,0.22,242
2026-08-02 16:47:18,8.3,92.3,941.98,3.73,242
2026-08-02 16:47:23,8.9,92.4,922.84,0.29,241
2026-08-02 16:47:28,11.6,92.5,909.46,0.18,243
2026-08-02 16:47:33,39.3,95.2,578.42,0.98,243
2026-08-02 16:47:38,17.2,95.1,593.68,0.52,243
2026-08-02 16:47:43,16.4,94.9,619.94,0.95,243
2026-08-02 16:47:48,35.4,96.0,486.85,0.41,243
2026-08-02 16:47:53,19.0,94.3,694.26,0.43,243
2026-08-02 16:47:58,25.0,94.0,730.53,0.37,243
2026-08-02 16:48:03,21.7,94.0,729.46,0.33,243
2026-08-02 16:48:08,23.0,93.1,841.13,0.53,243
2026-08-02 16:48:13,14.7,93.0,857.56,0.25,243
2026-08-02 16:48:18,17.3,93.0,849.6,0.19,244
2026-08-02 16:48:23,12.4,92.7,883.72,0.26,244
2026-08-02 16:48:28,19.8,93.4,806.15,0.23,244
2026-08-02 16:48:33,14.8,93.2,823.88,0.2,243
2026-08-02 16:48:38,16.0,93.3,819.9,0.34,243
2026-08-02 16:48:43,18.7,93.0,849.0,0.27,243
2026-08-02 16:48:48,25.5,93.9,741.23,0.28,243
2026-08-02 16:48:53,38.4,95.3,576.9,0.52,243
2026-08-02 16:48:58,12.6,94.1,711.91,0.27,243
2026-08-02 16:49:03,27.0,93.8,752.42,0.17,243
2026-08-02 16:49:08,28.9,94.8,633.17,0.31,243
2026-08-02 16:49:13,34.8,94.0,734.5,0.41,242
2026-08-02 16:49:18,31.0,93.6,783.61,0.25,243
2026-08-02 16:49:23,42.1,95.9,502.77,0.58,244
2026-08-02 16:49:28,58.2,95.9,497.61,1.43,244
2026-08-02 16:49:33,60.4,94.5,673.3,0.4,248
2026-08-02 16:49:38,80.4,93.4,806.52,0.3,244
2026-08-02 16:49:43,11.1,92.7,883.29,1.33,244
2026-08-02 16:49:48,16.4,91.5,1029.57,0.17,244
2026-08-02 16:49:53,11.0,91.4,1041.77,0.18,244
2026-08-02 16:49:58,22.4,91.1,1080.71,0.35,244
2026-08-02 16:50:03,24.2,91.4,1041.55,0.4,244
2026-08-02 16:50:08,37.1,91.7,1013.49,0.23,244
2026-08-02 16:50:13,25.7,92.1,962.32,0.19,244
2026-08-02 16:50:18,11.3,92.0,971.44,0.18,244
2026-08-02 16:50:23,51.1,91.5,1035.88,0.51,244
2026-08-02 16:50:28,13.8,91.3,1054.0,0.23,244
2026-08-02 16:50:33,12.3,91.4,1052.26,0.34,241
2026-08-02 16:50:38,18.0,93.3,813.46,3.98,241
2026-08-02 16:50:43,32.3,93.5,794.23,4.59,242
2026-08-02 16:50:48,9.7,93.3,811.3,2.5,241
2026-08-02 16:50:53,42.8,93.4,801.71,1.36,241
2026-08-02 16:50:58,28.6,91.4,1046.95,1.87,241
2026-08-02 16:51:03,50.0,94.2,703.59,1.39,241
2026-08-02 16:51:08,9.0,93.5,791.35,5.19,241
2026-08-02 16:51:13,10.4,93.6,780.82,0.25,240
2026-08-02 16:51:18,31.3,91.3,1052.68,0.16,240
2026-08-02 16:51:23,11.7,90.9,1102.71,2.2,240
2026-08-02 16:51:28,25.8,90.7,1128.3,0.41,240
2026-08-02 16:51:33,29.5,88.6,1382.3,22.19,240
2026-08-02 16:51:38,20.3,88.8,1359.26,0.27,240
2026-08-02 16:51:43,15.8,88.3,1427.42,0.37,240
2026-08-02 16:51:48,20.0,88.5,1394.84,0.25,240
2026-08-02 16:51:53,23.9,88.8,1362.72,0.17,240
2026-08-02 16:51:58,49.7,91.1,1083.54,0.36,240
2026-08-02 16:52:03,12.2,91.3,1057.95,0.24,240
2026-08-02 16:52:08,34.3,91.9,980.81,4.49,240
2026-08-02 16:52:13,53.2,91.5,1037.42,0.25,240
2026-08-02 16:52:18,15.3,91.1,1083.25,0.36,240
2026-08-02 16:52:23,10.2,91.1,1085.53,0.23,241
2026-08-02 16:52:28,12.1,90.9,1104.13,0.2,241
2026-08-02 16:52:33,24.1,91.0,1091.63,0.24,240
2026-08-02 16:52:38,46.0,91.0,1100.29,0.29,240
2026-08-02 16:52:43,34.0,91.3,1060.75,0.27,241
2026-08-02 16:52:48,30.1,91.5,1033.65,0.33,241
2026-08-02 16:52:53,36.7,92.0,971.34,0.25,241
2026-08-02 16:52:58,51.4,94.4,682.29,11.81,241
2026-08-02 16:53:03,37.5,94.7,642.38,2.7,242
2026-08-02 16:53:08,27.5,95.4,554.42,2.62,241
2026-08-02 16:53:13,49.3,95.4,562.58,1.95,244
2026-08-02 16:53:18,37.2,96.4,441.54,1.34,241
2026-08-02 16:53:23,31.6,96.1,474.05,5.24,243
2026-08-02 16:53:28,30.6,96.3,454.83,0.32,241
2026-08-02 16:53:33,32.8,96.6,409.98,0.32,244
2026-08-02 16:53:38,37.5,96.6,410.94,0.35,241
2026-08-02 16:53:43,23.3,97.3,328.48,0.25,241
2026-08-02 16:53:48,33.1,97.4,317.34,0.21,241
2026-08-02 16:53:53,40.7,97.0,364.93,0.3,240
2026-08-02 16:53:58,22.4,97.5,301.77,0.22,240
2026-08-02 16:54:03,23.4,97.7,283.7,0.24,240
2026-08-02 16:54:08,35.8,96.3,455.59,0.27,243
2026-08-02 16:54:13,31.9,96.0,486.32,0.27,240
2026-08-02 16:54:18,28.6,95.8,505.28,0.38,240
2026-08-02 16:54:23,55.8,94.9,618.94,0.36,249
2026-08-02 16:54:28,45.3,90.5,1156.08,0.37,247
2026-08-02 16:54:33,23.2,90.5,1153.49,0.21,247
2026-08-02 16:54:38,8.7,90.3,1180.69,0.25,243
2026-08-02 16:54:43,8.6,90.2,1192.76,0.36,243
2026-08-02 16:54:48,24.0,89.5,1277.13,0.35,242
2026-08-02 16:54:53,10.1,89.6,1261.33,0.15,242
2026-08-02 16:54:58,20.9,89.4,1284.42,0.35,242
2026-08-02 16:55:03,15.6,89.6,1270.88,0.26,241
2026-08-02 16:55:08,24.3,89.5,1283.48,0.19,241
2026-08-02 16:55:13,23.3,90.4,1171.94,0.3,241
2026-08-02 16:55:18,23.5,90.6,1137.8,0.51,241
2026-08-02 16:55:23,15.3,90.3,1180.31,0.31,242
2026-08-02 16:55:28,31.7,92.3,938.83,0.3,242
2026-08-02 16:55:33,24.6,90.4,1167.84,0.31,241
2026-08-02 16:55:38,15.0,90.5,1158.44,0.32,241
2026-08-02 16:55:43,25.6,90.0,1219.18,0.25,241
2026-08-02 16:55:48,14.7,90.1,1204.98,0.4,241
2026-08-02 16:55:53,53.4,90.7,1132.31,0.35,242
2026-08-02 16:55:58,18.2,90.2,1187.52,0.26,242
2026-08-02 16:56:03,13.7,90.1,1199.42,0.32,242
2026-08-02 16:56:08,22.8,90.9,1108.12,0.43,242
2026-08-02 16:56:13,25.9,90.7,1136.81,0.29,242
2026-08-02 16:56:18,18.6,90.1,1203.09,0.41,242
2026-08-02 16:56:23,13.3,90.0,1211.68,0.31,241
2026-08-02 16:56:28,18.5,91.6,1018.54,0.29,241
2026-08-02 16:56:33,18.7,91.7,1004.2,0.28,241
2026-08-02 16:56:38,28.2,90.7,1130.24,0.56,241
2026-08-02 16:56:43,14.3,90.4,1173.46,1.08,241
2026-08-02 16:56:48,13.5,89.7,1247.64,0.37,241
2026-08-02 16:56:53,13.0,90.1,1200.89,0.29,242
2026-08-02 16:56:58,26.7,90.2,1195.98,0.28,242
2026-08-02 16:57:03,16.6,90.1,1198.57,0.25,242
2026-08-02 16:57:08,14.2,90.0,1214.55,0.26,242
2026-08-02 16:57:13,16.5,90.0,1215.43,0.26,242
2026-08-02 16:57:18,25.0,90.7,1126.88,0.37,242
2026-08-02 16:57:23,15.2,89.7,1255.31,0.25,241
2026-08-02 16:57:28,11.5,89.2,1319.66,0.35,241
2026-08-02 16:57:33,10.9,89.1,1322.9,0.29,240
2026-08-02 16:57:38,19.0,89.5,1272.59,0.24,240
2026-08-02 16:57:43,15.6,89.5,1274.7,0.29,240
2026-08-02 16:57:48,13.6,89.3,1296.22,0.49,240
2026-08-02 16:57:53,23.0,90.3,1176.54,0.31,240
2026-08-02 16:57:58,12.9,89.5,1279.75,0.25,240
2026-08-02 16:58:03,21.0,89.6,1267.56,0.41,241
2026-08-02 16:58:08,52.8,90.6,1144.43,0.42,242
2026-08-02 16:58:13,31.6,90.3,1184.61,0.35,242
2026-08-02 16:58:18,49.2,91.9,980.23,0.31,243
2026-08-02 16:58:23,36.3,91.2,1074.16,0.4,243
2026-08-02 16:58:28,31.4,90.2,1194.16,0.35,242
2026-08-02 16:58:33,14.7,90.2,1195.74,0.24,242
2026-08-02 16:58:38,23.6,89.7,1251.25,0.29,241
2026-08-02 16:58:43,21.0,90.2,1196.42,1.2,241
2026-08-02 16:58:48,15.5,89.5,1271.81,0.32,240
2026-08-02 16:58:53,14.1,89.5,1279.93,0.38,240
2026-08-02 16:58:58,18.0,89.4,1284.68,0.33,240
2026-08-02 16:59:03,15.5,89.4,1288.95,0.25,240
2026-08-02 16:59:08,22.1,89.7,1253.2,0.26,240
2026-08-02 16:59:13,22.1,89.5,1272.11,0.33,240
2026-08-02 16:59:18,19.6,89.7,1249.55,0.26,243
2026-08-02 16:59:23,8.4,89.6,1267.55,0.37,242
2026-08-02 16:59:28,15.1,89.6,1267.48,3.01,243
2026-08-02 16:59:33,7.3,89.5,1279.74,0.16,243
2026-08-02 16:59:38,6.6,89.5,1280.78,0.21,243
2026-08-02 16:59:43,8.4,89.5,1271.51,0.54,243
2026-08-02 16:59:48,13.0,89.5,1279.11,0.24,243
2026-08-02 16:59:53,16.1,89.4,1295.02,0.21,243
2026-08-02 16:59:58,12.0,88.9,1347.96,0.35,242
2026-08-02 17:00:03,8.2,88.8,1357.45,0.24,240
2026-08-02 17:00:08,8.6,88.9,1356.45,0.16,240
2026-08-02 17:00:13,7.0,88.8,1361.3,0.27,240
2026-08-02 17:00:18,7.9,88.8,1359.67,0.3,239
2026-08-02 17:00:23,10.1,89.3,1296.25,0.32,243
2026-08-02 17:00:28,7.3,89.3,1296.62,0.23,243
2026-08-02 17:00:33,15.8,89.5,1283.24,0.72,243
2026-08-02 17:00:38,7.9,89.2,1308.56,0.21,243
2026-08-02 17:00:43,7.5,89.4,1285.04,0.25,243
2026-08-02 17:00:48,7.3,89.4,1294.82,0.21,243
2026-08-02 17:00:53,8.4,89.3,1300.8,0.27,242
2026-08-02 17:00:58,10.0,89.4,1293.3,3.99,243
2026-08-02 17:01:03,12.5,89.2,1316.66,0.29,240
2026-08-02 17:01:08,8.4,89.3,1299.76,0.18,241
2026-08-02 17:01:13,6.1,89.3,1299.95,0.27,241
2026-08-02 17:01:18,8.3,89.3,1307.41,0.18,241
2026-08-02 17:01:23,6.2,89.2,1312.93,0.24,240
2026-08-02 17:01:28,8.3,88.7,1371.41,0.92,240
2026-08-02 17:01:33,6.6,88.8,1363.25,0.22,240
2026-08-02 17:01:38,12.2,88.3,1418.61,0.21,239
2026-08-02 17:01:43,8.4,88.6,1381.89,0.19,240
2026-08-02 17:01:48,8.2,88.7,1379.73,0.25,240
2026-08-02 17:01:53,10.3,88.7,1370.7,0.38,240
2026-08-02 17:01:58,7.2,88.7,1377.0,0.21,239
2026-08-02 17:02:03,7.9,89.0,1337.91,0.24,240
2026-08-02 17:02:08,7.3,89.0,1341.58,0.24,240
2026-08-02 17:02:13,12.2,88.4,1413.47,0.28,239
2026-08-02 17:02:18,7.1,88.3,1418.32,0.19,239
2026-08-02 17:02:23,5.9,88.3,1418.11,0.18,239
2026-08-02 17:02:28,12.0,88.9,1355.09,0.73,239
2026-08-02 17:02:33,19.6,88.4,1410.69,0.41,239
2026-08-02 17:02:38,8.6,88.2,1437.84,0.22,239
2026-08-02 17:02:43,7.8,88.1,1442.57,0.32,239
2026-08-02 17:02:48,12.1,88.0,1454.24,0.29,239
2026-08-02 17:02:53,10.6,88.4,1408.54,0.25,240
2026-08-02 17:02:58,8.6,88.3,1422.46,0.28,239
2026-08-02 17:03:03,10.1,88.6,1385.68,0.27,239
2026-08-02 17:03:08,15.6,88.6,1386.02,0.17,239
2026-08-02 17:03:13,10.0,88.4,1415.51,0.21,239
2026-08-02 17:03:18,9.8,88.3,1424.19,0.21,239
2026-08-02 17:03:23,7.5,88.1,1451.16,0.29,238
2026-08-02 17:03:28,19.8,88.7,1372.62,0.27,238
2026-08-02 17:03:33,28.1,88.1,1446.25,0.32,238
2026-08-02 17:03:38,20.2,88.4,1409.15,0.26,238
2026-08-02 17:03:43,33.3,88.8,1362.56,0.25,238
2026-08-02 17:03:48,53.7,90.6,1143.72,4.52,239
2026-08-02 17:03:53,85.6,89.0,1335.71,0.38,239
2026-08-02 17:03:58,20.8,88.8,1363.35,0.33,239
2026-08-02 17:04:03,19.7,88.4,1410.91,0.32,239
2026-08-02 17:04:08,12.5,88.6,1389.42,0.23,239
2026-08-02 17:04:13,17.4,88.0,1464.86,0.23,239
2026-08-02 17:04:18,12.1,87.8,1481.34,0.36,239
2026-08-02 17:04:23,9.7,87.7,1491.76,0.26,238
2026-08-02 17:04:28,19.2,88.7,1373.14,0.33,238
2026-08-02 17:04:33,24.7,90.1,1200.13,1.79,238
2026-08-02 17:04:38,9.5,89.8,1242.47,4.56,238
2026-08-02 17:04:43,19.4,89.9,1224.27,3.23,238
2026-08-02 17:04:48,13.4,89.3,1304.87,2.53,239
2026-08-02 17:04:53,11.3,89.2,1317.0,1.34,239
2026-08-02 17:04:58,16.7,89.5,1282.29,1.84,239
2026-08-02 17:05:03,20.5,89.7,1256.44,4.61,239
2026-08-02 17:05:08,9.5,89.2,1309.01,0.33,239
2026-08-02 17:05:13,15.5,89.0,1338.51,0.23,239
2026-08-02 17:05:18,12.8,88.5,1398.55,0.22,238
2026-08-02 17:05:23,9.7,88.3,1418.38,0.39,238
2026-08-02 17:05:28,11.6,88.3,1424.05,0.33,238
2026-08-02 17:05:33,9.8,88.4,1406.28,0.25,238
2026-08-02 17:05:38,19.4,89.4,1290.46,0.31,238
2026-08-02 17:05:43,15.4,88.7,1372.88,2.24,238
2026-08-02 17:05:48,10.0,88.6,1386.55,0.21,238
2026-08-02 17:05:53,9.1,88.4,1412.21,0.24,238
2026-08-02 17:05:58,15.7,88.8,1356.7,0.25,239
2026-08-02 17:06:03,26.5,90.2,1187.46,0.45,240
2026-08-02 17:06:08,11.7,89.5,1278.18,0.43,240
2026-08-02 17:06:13,45.4,89.9,1234.71,1.7,240
2026-08-02 17:06:18,13.5,89.7,1256.53,0.8,240
2026-08-02 17:06:23,14.3,89.3,1306.54,0.35,240
2026-08-02 17:06:28,12.7,89.2,1312.18,0.28,239
2026-08-02 17:06:33,27.1,90.1,1204.04,1.52,239
2026-08-02 17:06:38,10.9,89.0,1341.83,0.45,238
2026-08-02 17:06:43,16.2,88.7,1377.53,0.42,238
2026-08-02 17:06:48,54.6,89.9,1225.42,1.07,240
2026-08-02 17:06:53,20.2,90.0,1213.38,1.59,240
2026-08-02 17:06:58,26.2,90.0,1210.97,1.05,241
2026-08-02 17:07:03,51.3,91.3,1057.15,2.19,244
2026-08-02 17:07:08,13.4,90.7,1126.14,0.68,244
2026-08-02 17:07:13,15.6,90.5,1158.61,0.38,244
2026-08-02 17:07:18,30.1,89.7,1252.61,1.55,244
2026-08-02 17:07:23,18.5,89.8,1238.29,0.22,244
2026-08-02 17:07:28,37.2,91.1,1079.92,2.31,244
2026-08-02 17:07:33,11.7,90.8,1122.22,0.43,243
2026-08-02 17:07:38,16.7,90.7,1135.73,0.32,243
2026-08-02 17:07:43,9.4,90.7,1129.04,0.29,243
2026-08-02 17:07:48,21.5,90.6,1147.57,0.38,243
2026-08-02 17:07:53,34.4,91.8,992.93,0.88,244
2026-08-02 17:07:58,26.4,90.6,1142.32,1.61,242
2026-08-02 17:08:03,11.3,90.2,1188.38,0.37,242
2026-08-02 17:08:08,9.3,89.9,1227.24,0.34,242
2026-08-02 17:08:13,13.0,90.2,1197.33,0.28,242
2026-08-02 17:08:18,15.1,90.0,1214.23,0.28,242
2026-08-02 17:08:23,28.1,91.0,1100.21,0.19,242
2026-08-02 17:08:28,17.2,91.0,1099.72,0.35,242
2026-08-02 17:08:33,15.0,90.8,1119.32,0.28,242
2026-08-02 17:08:38,15.3,91.3,1060.05,0.21,242
2026-08-02 17:08:43,8.3,91.2,1069.86,0.76,242
2026-08-02 17:08:48,20.3,90.7,1129.86,0.2,242
2026-08-02 17:08:53,16.8,91.5,1031.64,0.31,242
2026-08-02 17:08:58,12.4,91.1,1086.9,0.24,243
2026-08-02 17:09:03,9.1,91.1,1088.15,0.26,243
2026-08-02 17:09:08,15.6,91.3,1063.55,0.17,243
2026-08-02 17:09:13,11.0,90.9,1101.85,0.33,243
2026-08-02 17:09:18,14.9,91.3,1058.11,0.25,243
2026-08-02 17:09:23,29.9,91.7,1005.29,0.22,243
2026-08-02 17:09:28,16.9,91.6,1021.93,0.41,242
2026-08-02 17:09:33,9.1,90.9,1111.09,0.26,242
2026-08-02 17:09:38,9.7,90.8,1121.44,0.16,242
2026-08-02 17:09:43,12.6,90.2,1187.18,0.26,242
2026-08-02 17:09:48,13.0,89.3,1304.4,1.09,242
2026-08-02 17:09:53,11.3,88.0,1456.74,20.63,242
2026-08-02 17:09:58,18.8,87.8,1485.93,0.21,242
2026-08-02 17:10:03,11.6,87.7,1501.37,0.4,242
2026-08-02 17:10:08,9.8,87.9,1469.05,0.26,243
2026-08-02 17:10:13,11.4,88.3,1426.33,0.2,243
2026-08-02 17:10:18,20.0,88.8,1359.92,0.21,243
2026-08-02 17:10:23,14.5,88.3,1423.23,0.33,243
2026-08-02 17:10:28,25.4,89.0,1333.98,0.22,243
2026-08-02 17:10:33,25.0,89.3,1299.84,0.24,243
2026-08-02 17:10:38,20.2,89.3,1306.5,0.28,242
2026-08-02 17:10:43,38.9,89.5,1273.23,0.28,244
2026-08-02 17:10:48,28.2,88.6,1385.46,0.25,243
2026-08-02 17:10:53,41.3,91.1,1078.86,0.41,244
2026-08-02 17:10:58,13.9,91.1,1086.72,0.22,244
2026-08-02 17:11:03,28.1,91.0,1096.85,0.17,244
2026-08-02 17:11:08,24.8,90.4,1167.89,0.34,244
2026-08-02 17:11:13,40.2,90.7,1133.46,0.31,244
2026-08-02 17:11:18,8.2,90.1,1204.69,0.28,243
2026-08-02 17:11:23,30.0,90.2,1192.83,1.01,242
2026-08-02 17:11:28,19.3,89.0,1337.22,0.21,242
2026-08-02 17:11:33,49.8,91.5,1029.5,0.45,243
2026-08-02 17:11:38,30.7,91.1,1078.73,0.96,243
2026-08-02 17:11:43,12.0,91.2,1075.11,0.65,243
2026-08-02 17:11:48,33.1,91.2,1065.31,0.42,244
2026-08-02 17:11:53,23.3,91.2,1072.0,0.25,244
2026-08-02 17:11:58,15.9,91.1,1082.05,0.36,245
2026-08-02 17:12:03,8.6,90.3,1181.41,0.32,245
2026-08-02 17:12:08,10.0,90.2,1192.28,0.22,245
2026-08-02 17:12:13,17.2,90.4,1165.22,0.35,246
2026-08-02 17:12:18,14.7,90.0,1215.97,0.27,246
2026-08-02 17:12:23,41.4,90.7,1133.89,0.64,246
2026-08-02 17:12:28,20.6,90.6,1138.27,0.35,246
2026-08-02 17:12:33,62.9,93.2,830.36,10.11,246
2026-08-02 17:12:38,9.9,92.5,909.0,5.05,246
2026-08-02 17:12:44,22.4,92.2,944.54,2.4,246
2026-08-02 17:12:49,20.3,91.9,979.78,1.47,246
2026-08-02 17:12:54,40.7,92.2,951.9,1.76,247
2026-08-02 17:12:59,15.2,92.1,958.46,1.84,247
2026-08-02 17:13:04,19.6,92.2,951.59,5.18,247
2026-08-02 17:13:09,24.5,92.5,917.83,0.25,247
2026-08-02 17:13:14,12.2,92.3,938.75,0.23,247
2026-08-02 17:13:19,9.0,92.0,969.54,0.51,247
2026-08-02 17:13:24,10.5,92.2,955.09,0.28,247
2026-08-02 17:13:29,13.2,92.4,919.81,0.31,247
2026-08-02 17:13:34,16.4,93.0,852.11,0.24,247
2026-08-02 17:13:39,24.7,93.3,817.8,0.32,247
2026-08-02 17:13:44,24.2,92.9,861.89,0.24,247
2026-08-02 17:13:49,12.3,92.7,883.59,0.3,247
2026-08-02 17:13:54,13.0,92.6,900.57,0.26,247
2026-08-02 17:13:59,24.7,91.3,1059.99,0.23,247
2026-08-02 17:14:04,6.8,91.3,1060.88,0.33,247
2026-08-02 17:14:09,21.9,91.0,1100.72,0.26,245
2026-08-02 17:14:14,13.7,91.0,1096.76,0.27,245
2026-08-02 17:14:19,13.4,90.6,1138.65,0.26,246
2026-08-02 17:14:24,23.8,91.3,1055.11,0.4,243
2026-08-02 17:14:29,44.5,91.9,980.39,0.22,245
2026-08-02 17:14:34,24.1,91.6,1025.99,0.33,245
2026-08-02 17:14:39,19.5,91.8,1001.18,0.3,245
2026-08-02 17:14:44,16.8,92.2,950.96,1.27,245
